stop_id,day_of_week,hour,activity
8592158,1.0,5.0,1.0
8592158,1.0,6.0,4.0
8592158,1.0,7.0,4.0
8592158,1.0,8.0,4.0
8592158,1.0,9.0,4.0
8592158,1.0,10.0,2.0
8592158,1.0,11.0,2.0
8592158,1.0,12.0,2.0
8592158,1.0,13.0,2.0
8592158,1.0,14.0,2.0
8592158,1.0,15.0,4.0
8592158,1.0,16.0,3.75
8592158,1.0,17.0,3.75
8592158,1.0,18.0,3.75
8592158,1.0,19.0,4.0
8592158,1.0,20.0,4.0
8592158,1.0,21.0,2.0
8592158,1.0,22.0,2.0
8592158,1.0,23.0,2.0
8592158,2.0,0.0,1.0
8592158,2.0,5.0,1.0
8592158,2.0,6.0,4.0
8592158,2.0,7.0,4.0
8592158,2.0,8.0,4.0
8592158,2.0,9.0,4.0
8592158,2.0,10.0,2.0
8592158,2.0,11.0,2.0
8592158,2.0,12.0,2.0
8592158,2.0,13.0,2.0
8592158,2.0,14.0,2.0
8592158,2.0,15.0,4.0
8592158,2.0,16.0,4.0
8592158,2.0,17.0,4.0
8592158,2.0,18.0,4.0
8592158,2.0,19.0,4.0
8592158,2.0,20.0,3.75
8592158,2.0,21.0,2.25
8592158,2.0,22.0,2.0
8592158,2.0,23.0,2.0
8592158,3.0,0.0,1.0
8592158,3.0,5.0,1.0
8592158,3.0,6.0,4.0
8592158,3.0,7.0,4.0
8592158,3.0,8.0,4.0
8592158,3.0,9.0,4.0
8592158,3.0,10.0,2.0
8592158,3.0,11.0,2.0
8592158,3.0,12.0,2.0
8592158,3.0,13.0,2.0
8592158,3.0,14.0,2.0
8592158,3.0,15.0,4.0
8592158,3.0,16.0,4.0
8592158,3.0,17.0,4.0
8592158,3.0,18.0,4.0
8592158,3.0,19.0,4.0
8592158,3.0,20.0,4.0
8592158,3.0,21.0,2.0
8592158,3.0,22.0,2.0
8592158,3.0,23.0,2.0
8592158,4.0,0.0,1.0
8592158,4.0,5.0,1.0
8592158,4.0,6.0,4.0
8592158,4.0,7.0,4.0
8592158,4.0,8.0,4.0
8592158,4.0,9.0,4.0
8592158,4.0,10.0,2.0
8592158,4.0,11.0,2.0
8592158,4.0,12.0,2.0
8592158,4.0,13.0,2.0
8592158,4.0,14.0,2.0
8592158,4.0,15.0,4.0
8592158,4.0,16.0,4.0
8592158,4.0,17.0,4.0
8592158,4.0,18.0,4.0
8592158,4.0,19.0,4.0
8592158,4.0,20.0,3.75
8592158,4.0,21.0,2.0
8592158,4.0,22.0,2.0
8592158,4.0,23.0,2.0
8592158,5.0,0.0,1.0
8592158,5.0,5.0,1.0
8592158,5.0,6.0,2.0
8592158,5.0,7.0,2.0
8592158,5.0,8.0,2.0
8592158,5.0,9.0,2.0
8592158,5.0,10.0,2.0
8592158,5.0,11.0,2.0
8592158,5.0,12.0,2.0
8592158,5.0,13.0,2.0
8592158,5.0,14.0,2.0
8592158,5.0,15.0,2.0
8592158,5.0,16.0,2.0
8592158,5.0,17.0,2.0
8592158,5.0,18.0,2.0
8592158,5.0,19.0,2.0
8592158,5.0,20.0,2.0
8592158,5.0,21.0,2.0
8592158,5.0,22.0,2.0
8592158,5.0,23.0,2.0
8592158,6.0,0.0,1.0
8592158,6.0,5.0,1.0
8592158,6.0,6.0,2.0
8592158,6.0,7.0,2.0
8592158,6.0,8.0,2.0
8592158,6.0,9.0,2.0
8592158,6.0,10.0,2.0
8592158,6.0,11.0,2.0
8592158,6.0,12.0,2.0
8592158,6.0,13.0,2.0
8592158,6.0,14.0,2.0
8592158,6.0,15.0,2.0
8592158,6.0,16.0,2.0
8592158,6.0,17.0,2.0
8592158,6.0,18.0,2.0
8592158,6.0,19.0,2.0
8592158,6.0,20.0,2.0
8592158,6.0,21.0,2.0
8592158,6.0,22.0,2.0
8592158,6.0,23.0,2.0
8592159,0.0,0.0,1.0
8592159,0.0,5.0,1.0
8592159,0.0,6.0,4.0
8592159,0.0,7.0,4.0
8592159,0.0,8.0,4.0
8592159,0.0,9.0,4.0
8592159,0.0,10.0,2.0
8592159,0.0,11.0,2.0
8592159,0.0,12.0,2.0
8592159,0.0,13.0,2.0
8592159,0.0,14.0,2.0
8592159,0.0,15.0,4.0
8592159,0.0,16.0,4.0
8592159,0.0,17.0,3.5
8592159,0.0,18.0,4.0
8592159,0.0,19.0,4.0
8592159,0.0,20.0,4.0
8592159,0.0,21.0,2.0
8592159,0.0,22.0,2.0
8592159,0.0,23.0,2.0
8592159,1.0,0.0,1.0
8592159,1.0,5.0,1.0
8592159,1.0,6.0,4.0
8592159,1.0,7.0,4.0
8592159,1.0,8.0,4.0
8592159,1.0,9.0,4.0
8592159,1.0,10.0,2.0
8592159,1.0,11.0,2.0
8592159,1.0,12.0,2.0
8592159,1.0,13.0,2.0
8592159,1.0,14.0,2.0
8592159,1.0,15.0,4.0
8592159,1.0,16.0,3.75
8592159,1.0,17.0,3.75
8592159,1.0,18.0,3.75
8592159,1.0,19.0,4.0
8592159,1.0,20.0,4.0
8592159,1.0,21.0,2.0
8592159,1.0,22.0,2.0
8592159,1.0,23.0,2.0
8592159,2.0,0.0,1.0
8592159,2.0,5.0,1.0
8592159,2.0,6.0,4.0
8592159,2.0,7.0,4.0
8592159,2.0,8.0,4.0
8592159,2.0,9.0,4.0
8592159,2.0,10.0,2.0
8592159,2.0,11.0,2.0
8592159,2.0,12.0,2.0
8592159,2.0,13.0,2.0
8592159,2.0,14.0,2.0
8592159,2.0,15.0,4.0
8592159,2.0,16.0,4.0
8592159,2.0,17.0,4.0
8592159,2.0,18.0,4.0
8592159,2.0,19.0,4.0
8592159,2.0,20.0,3.75
8592159,2.0,21.0,2.25
8592159,2.0,22.0,2.0
8592159,2.0,23.0,2.0
8592159,3.0,0.0,1.0
8592159,3.0,5.0,1.0
8592159,3.0,6.0,4.0
8592159,3.0,7.0,4.0
8592159,3.0,8.0,4.0
8592159,3.0,9.0,4.0
8592159,3.0,10.0,2.0
8592159,3.0,11.0,2.0
8592159,3.0,12.0,2.0
8592159,3.0,13.0,2.0
8592159,3.0,14.0,2.0
8592159,3.0,15.0,4.0
8592159,3.0,16.0,4.0
8592159,3.0,17.0,4.0
8592159,3.0,18.0,4.0
8592159,3.0,19.0,4.0
8592159,3.0,20.0,4.0
8592159,3.0,21.0,2.0
8592159,3.0,22.0,2.0
8592159,3.0,23.0,2.0
8592159,4.0,0.0,1.0
8592159,4.0,5.0,1.0
8592159,4.0,6.0,4.0
8592159,4.0,7.0,4.0
8592159,4.0,8.0,4.0
8592159,4.0,9.0,4.0
8592159,4.0,10.0,2.0
8592159,4.0,11.0,2.0
8592159,4.0,12.0,2.0
8592159,4.0,13.0,2.0
8592159,4.0,14.0,2.0
8592159,4.0,15.0,4.0
8592159,4.0,16.0,4.0
8592159,4.0,17.0,4.0
8592159,4.0,18.0,4.0
8592159,4.0,19.0,4.0
8592159,4.0,20.0,3.75
8592159,4.0,21.0,2.0
8592159,4.0,22.0,2.0
8592159,4.0,23.0,2.0
8592159,5.0,0.0,1.0
8592159,5.0,5.0,1.0
8592159,5.0,6.0,2.0
8592159,5.0,7.0,2.0
8592159,5.0,8.0,2.0
8592159,5.0,9.0,2.0
8592159,5.0,10.0,2.0
8592159,5.0,11.0,2.0
8592159,5.0,12.0,2.0
8592159,5.0,13.0,2.0
8592159,5.0,14.0,2.0
8592159,5.0,15.0,2.0
8592159,5.0,16.0,2.0
8592159,5.0,17.0,2.0
8592159,5.0,18.0,2.0
8592159,5.0,19.0,2.0
8592159,5.0,20.0,2.0
8592159,5.0,21.0,2.0
8592159,5.0,22.0,2.0
8592159,5.0,23.0,2.0
8592159,6.0,0.0,1.0
8592159,6.0,5.0,1.0
8592159,6.0,6.0,2.0
8592159,6.0,7.0,2.0
8592159,6.0,8.0,2.0
8592159,6.0,9.0,2.0
8592159,6.0,10.0,2.0
8592159,6.0,11.0,2.0
8592159,6.0,12.0,2.0
8592159,6.0,13.0,2.0
8592159,6.0,14.0,2.0
8592159,6.0,15.0,2.0
8592159,6.0,16.0,2.0
8592159,6.0,17.0,2.0
8592159,6.0,18.0,2.0
8592159,6.0,19.0,2.0
8592159,6.0,20.0,2.0
8592159,6.0,21.0,2.0
8592159,6.0,22.0,2.0
8592159,6.0,23.0,2.0
8592160,0.0,0.0,2.0
8592160,0.0,5.0,4.0
8592160,0.0,6.0,8.75
8592160,0.0,7.0,8.75
8592160,0.0,8.0,8.0
8592160,0.0,9.0,8.75
8592160,0.0,10.0,7.25
8592160,0.0,11.0,7.75
8592160,0.0,12.0,7.25
8592160,0.0,13.0,7.75
8592160,0.0,14.0,7.75
8592160,0.0,15.0,7.75
8592160,0.0,16.0,8.75
8592160,0.0,17.0,7.0
8592160,0.0,18.0,8.75
8592160,0.0,19.0,8.0
8592160,0.0,20.0,6.75
8592160,0.0,21.0,5.0
8592160,0.0,22.0,4.0
8592160,0.0,23.0,4.0
8592160,1.0,0.0,2.0
8592160,1.0,5.0,3.75
8592160,1.0,6.0,8.5
8592160,1.0,7.0,8.75
8592160,1.0,8.0,8.0
8592160,1.0,9.0,8.75
8592160,1.0,10.0,7.0
8592160,1.0,11.0,7.75
8592160,1.0,12.0,7.0
8592160,1.0,13.0,7.75
8592160,1.0,14.0,8.0
8592160,1.0,15.0,8.0
8592160,1.0,16.0,8.75
8592160,1.0,17.0,7.25
8592160,1.0,18.0,8.5
8592160,1.0,19.0,8.0
8592160,1.0,20.0,6.75
8592160,1.0,21.0,5.0
8592160,1.0,22.0,4.0
8592160,1.0,23.0,4.0
8592160,2.0,0.0,2.0
8592160,2.0,5.0,4.0
8592160,2.0,6.0,8.75
8592160,2.0,7.0,8.75
8592160,2.0,8.0,8.0
8592160,2.0,9.0,8.75
8592160,2.0,10.0,7.25
8592160,2.0,11.0,7.75
8592160,2.0,12.0,7.25
8592160,2.0,13.0,7.75
8592160,2.0,14.0,8.0
8592160,2.0,15.0,8.0
8592160,2.0,16.0,8.5
8592160,2.0,17.0,7.0
8592160,2.0,18.0,8.25
8592160,2.0,19.0,7.75
8592160,2.0,20.0,6.5
8592160,2.0,21.0,5.0
8592160,2.0,22.0,4.0
8592160,2.0,23.0,4.0
8592160,3.0,0.0,2.0
8592160,3.0,5.0,4.0
8592160,3.0,6.0,8.25
8592160,3.0,7.0,8.75
8592160,3.0,8.0,8.0
8592160,3.0,9.0,8.75
8592160,3.0,10.0,7.25
8592160,3.0,11.0,7.75
8592160,3.0,12.0,7.25
8592160,3.0,13.0,7.75
8592160,3.0,14.0,7.75
8592160,3.0,15.0,8.0
8592160,3.0,16.0,8.75
8592160,3.0,17.0,7.25
8592160,3.0,18.0,8.5
8592160,3.0,19.0,7.0
8592160,3.0,20.0,6.75
8592160,3.0,21.0,5.0
8592160,3.0,22.0,4.0
8592160,3.0,23.0,4.0
8592160,4.0,0.0,2.0
8592160,4.0,5.0,4.0
8592160,4.0,6.0,8.75
8592160,4.0,7.0,8.75
8592160,4.0,8.0,8.0
8592160,4.0,9.0,8.75
8592160,4.0,10.0,7.0
8592160,4.0,11.0,7.75
8592160,4.0,12.0,7.25
8592160,4.0,13.0,7.75
8592160,4.0,14.0,8.0
8592160,4.0,15.0,8.0
8592160,4.0,16.0,8.75
8592160,4.0,17.0,7.0
8592160,4.0,18.0,8.0
8592160,4.0,19.0,7.75
8592160,4.0,20.0,6.75
8592160,4.0,21.0,5.0
8592160,4.0,22.0,4.0
8592160,4.0,23.0,4.0
8592160,5.0,0.0,2.0
8592160,5.0,5.0,4.0
8592160,5.0,6.0,4.0
8592160,5.0,7.0,5.0
8592160,5.0,8.0,6.0
8592160,5.0,9.0,9.0
8592160,5.0,10.0,7.0
8592160,5.0,11.0,8.0
8592160,5.0,12.0,8.0
8592160,5.0,13.0,7.5
8592160,5.0,14.0,7.5
8592160,5.0,15.0,8.0
8592160,5.0,16.0,7.75
8592160,5.0,17.0,7.75
8592160,5.0,18.0,8.0
8592160,5.0,19.0,7.0
8592160,5.0,20.0,6.0
8592160,5.0,21.0,5.0
8592160,5.0,22.0,4.0
8592160,5.0,23.0,4.0
8592160,6.0,0.0,2.0
8592160,6.0,5.0,4.0
8592160,6.0,6.0,3.0
8592160,6.0,7.0,5.0
8592160,6.0,8.0,4.0
8592160,6.0,9.0,5.0
8592160,6.0,10.0,6.0
8592160,6.0,11.0,6.0
8592160,6.0,12.0,6.0
8592160,6.0,13.0,6.0
8592160,6.0,14.0,6.0
8592160,6.0,15.0,6.0
8592160,6.0,16.0,6.0
8592160,6.0,17.0,6.0
8592160,6.0,18.0,6.0
8592160,6.0,19.0,6.0
8592160,6.0,20.0,6.0
8592160,6.0,21.0,5.0
8592160,6.0,22.0,4.0
8592160,6.0,23.0,4.0
8592161,0.0,5.0,1.0
8592161,0.0,6.0,2.0
8592161,0.0,7.0,2.0
8592161,0.0,8.0,2.0
8592161,0.0,9.0,2.0
8592161,0.0,10.0,2.0
8592161,0.0,11.0,2.0
8592161,0.0,12.0,2.0
8592161,0.0,13.0,2.0
8592161,0.0,14.0,2.0
8592161,0.0,15.0,2.0
8592161,0.0,16.0,2.0
8592161,0.0,17.0,2.0
8592161,0.0,18.0,2.0
8592161,0.0,19.0,2.0
8592161,0.0,20.0,2.0
8592161,0.0,21.0,1.0
8592161,1.0,5.0,1.0
8592161,1.0,6.0,2.0
8592161,1.0,7.0,2.0
8592161,1.0,8.0,2.0
8592161,1.0,9.0,2.0
8592161,1.0,10.0,2.0
8592161,1.0,11.0,2.0
8592161,1.0,12.0,2.0
8592161,1.0,13.0,2.0
8592161,1.0,14.0,2.0
8592161,1.0,15.0,2.0
8592161,1.0,16.0,2.0
8592161,1.0,17.0,2.0
8592161,1.0,18.0,2.0
8592161,1.0,19.0,2.0
8592161,1.0,20.0,2.0
8592161,1.0,21.0,1.0
8592161,2.0,5.0,1.0
8592161,2.0,6.0,2.0
8592161,2.0,7.0,2.0
8592161,2.0,8.0,2.0
8592161,2.0,9.0,2.0
8592161,2.0,10.0,2.0
8592161,2.0,11.0,2.0
8592161,2.0,12.0,2.0
8592161,2.0,13.0,2.0
8592161,2.0,14.0,2.0
8592161,2.0,15.0,2.0
8592161,2.0,16.0,2.0
8592161,2.0,17.0,2.0
8592161,2.0,18.0,2.0
8592161,2.0,19.0,2.0
8592161,2.0,20.0,2.0
8592161,2.0,21.0,1.0
8592161,3.0,5.0,1.0
8592161,3.0,6.0,2.0
8592161,3.0,7.0,2.0
8592161,3.0,8.0,2.0
8592161,3.0,9.0,2.0
8592161,3.0,10.0,2.0
8592161,3.0,11.0,2.0
8592161,3.0,12.0,2.0
8592161,3.0,13.0,2.0
8592161,3.0,14.0,2.0
8592161,3.0,15.0,1.75
8592161,3.0,16.0,2.0
8592161,3.0,17.0,2.0
8592161,3.0,18.0,2.0
8592161,3.0,19.0,2.0
8592161,3.0,20.0,2.0
8592161,3.0,21.0,1.0
8592161,4.0,5.0,1.0
8592161,4.0,6.0,1.75
8592161,4.0,7.0,2.0
8592161,4.0,8.0,2.0
8592161,4.0,9.0,2.0
8592161,4.0,10.0,2.0
8592161,4.0,11.0,2.0
8592161,4.0,12.0,2.0
8592161,4.0,13.0,2.0
8592161,4.0,14.0,2.0
8592161,4.0,15.0,2.0
8592161,4.0,16.0,2.0
8592161,4.0,17.0,2.0
8592161,4.0,18.0,2.0
8592161,4.0,19.0,2.0
8592161,4.0,20.0,2.0
8592161,4.0,21.0,1.0
8592162,0.0,5.0,1.0
8592162,0.0,6.0,2.0
8592162,0.0,7.0,2.0
8592162,0.0,8.0,2.0
8592162,0.0,9.0,2.0
8592162,0.0,10.0,2.0
8592162,0.0,11.0,2.0
8592162,0.0,12.0,2.0
8592162,0.0,13.0,2.0
8592162,0.0,14.0,2.0
8592162,0.0,15.0,2.0
8592162,0.0,16.0,2.0
8592162,0.0,17.0,2.0
8592162,0.0,18.0,2.0
8592162,0.0,19.0,2.0
8592162,0.0,20.0,2.0
8592162,0.0,21.0,1.0
8592162,1.0,5.0,1.0
8592162,1.0,6.0,2.0
8592162,1.0,7.0,2.0
8592162,1.0,8.0,2.0
8592162,1.0,9.0,2.0
8592162,1.0,10.0,2.0
8592162,1.0,11.0,2.0
8592162,1.0,12.0,2.0
8592162,1.0,13.0,2.0
8592162,1.0,14.0,2.0
8592162,1.0,15.0,2.0
8592162,1.0,16.0,2.0
8592162,1.0,17.0,2.0
8592162,1.0,18.0,2.0
8592162,1.0,19.0,2.0
8592162,1.0,20.0,2.0
8592162,1.0,21.0,1.0
8592162,2.0,5.0,1.0
8592162,2.0,6.0,2.0
8592162,2.0,7.0,2.0
8592162,2.0,8.0,2.0
8592162,2.0,9.0,2.0
8592162,2.0,10.0,2.0
8592162,2.0,11.0,2.0
8592162,2.0,12.0,2.0
8592162,2.0,13.0,2.0
8592162,2.0,14.0,2.0
8592162,2.0,15.0,2.0
8592162,2.0,16.0,2.0
8592162,2.0,17.0,2.0
8592162,2.0,18.0,2.0
8592162,2.0,19.0,2.0
8592162,2.0,20.0,2.0
8592162,2.0,21.0,1.0
8592162,3.0,5.0,1.0
8592162,3.0,6.0,2.0
8592162,3.0,7.0,2.0
8592162,3.0,8.0,2.0
8592162,3.0,9.0,2.0
8592162,3.0,10.0,2.0
8592162,3.0,11.0,2.0
8592162,3.0,12.0,2.0
8592162,3.0,13.0,2.0
8592162,3.0,14.0,2.0
8592162,3.0,15.0,1.75
8592162,3.0,16.0,2.0
8592162,3.0,17.0,2.0
8592162,3.0,18.0,2.0
8592162,3.0,19.0,2.0
8592162,3.0,20.0,2.0
8592162,3.0,21.0,1.0
8592162,4.0,5.0,1.0
8592162,4.0,6.0,1.75
8592162,4.0,7.0,2.0
8592162,4.0,8.0,2.0
8592162,4.0,9.0,2.0
8592162,4.0,10.0,2.0
8592162,4.0,11.0,2.0
8592162,4.0,12.0,2.0
8592162,4.0,13.0,2.0
8592162,4.0,14.0,2.0
8592162,4.0,15.0,2.0
8592162,4.0,16.0,2.0
8592162,4.0,17.0,2.0
8592162,4.0,18.0,2.0
8592162,4.0,19.0,2.0
8592162,4.0,20.0,2.0
8592162,4.0,21.0,1.0
8592164,0.0,0.0,5.0
8592164,0.0,5.0,8.0
8592164,0.0,6.0,18.25
8592164,0.0,7.0,19.75
8592164,0.0,8.0,18.0
8592164,0.0,9.0,20.25
8592164,0.0,10.0,15.25
8592164,0.0,11.0,16.75
8592164,0.0,12.0,15.25
8592164,0.0,13.0,16.75
8592164,0.0,14.0,15.5
8592164,0.0,15.0,18.75
8592164,0.0,16.0,18.75
8592164,0.0,17.0,16.75
8592164,0.0,18.0,18.75
8592164,0.0,19.0,18.5
8592164,0.0,20.0,15.75
8592164,0.0,21.0,11.0
8592164,0.0,22.0,9.0
8592164,0.0,23.0,9.0
8592164,1.0,0.0,5.0
8592164,1.0,5.0,7.5
8592164,1.0,6.0,18.25
8592164,1.0,7.0,19.75
8592164,1.0,8.0,18.0
8592164,1.0,9.0,20.25
8592164,1.0,10.0,14.75
8592164,1.0,11.0,16.75
8592164,1.0,12.0,14.75
8592164,1.0,13.0,16.75
8592164,1.0,14.0,16.0
8592164,1.0,15.0,19.0
8592164,1.0,16.0,18.75
8592164,1.0,17.0,17.25
8592164,1.0,18.0,18.0
8592164,1.0,19.0,18.5
8592164,1.0,20.0,15.75
8592164,1.0,21.0,11.0
8592164,1.0,22.0,9.0
8592164,1.0,23.0,9.0
8592164,2.0,0.0,5.0
8592164,2.0,5.0,8.0
8592164,2.0,6.0,18.5
8592164,2.0,7.0,19.75
8592164,2.0,8.0,18.0
8592164,2.0,9.0,20.25
8592164,2.0,10.0,15.25
8592164,2.0,11.0,16.75
8592164,2.0,12.0,15.25
8592164,2.0,13.0,16.75
8592164,2.0,14.0,16.0
8592164,2.0,15.0,19.0
8592164,2.0,16.0,18.5
8592164,2.0,17.0,16.5
8592164,2.0,18.0,18.0
8592164,2.0,19.0,18.0
8592164,2.0,20.0,15.0
8592164,2.0,21.0,11.25
8592164,2.0,22.0,9.0
8592164,2.0,23.0,9.0
8592164,3.0,0.0,5.0
8592164,3.0,5.0,8.0
8592164,3.0,6.0,17.5
8592164,3.0,7.0,19.75
8592164,3.0,8.0,18.0
8592164,3.0,9.0,20.25
8592164,3.0,10.0,15.25
8592164,3.0,11.0,16.75
8592164,3.0,12.0,15.25
8592164,3.0,13.0,16.75
8592164,3.0,14.0,15.75
8592164,3.0,15.0,18.75
8592164,3.0,16.0,18.75
8592164,3.0,17.0,17.25
8592164,3.0,18.0,18.5
8592164,3.0,19.0,16.0
8592164,3.0,20.0,15.75
8592164,3.0,21.0,11.0
8592164,3.0,22.0,9.0
8592164,3.0,23.0,9.0
8592164,4.0,0.0,5.0
8592164,4.0,5.0,8.0
8592164,4.0,6.0,18.5
8592164,4.0,7.0,19.75
8592164,4.0,8.0,18.0
8592164,4.0,9.0,20.25
8592164,4.0,10.0,14.75
8592164,4.0,11.0,16.75
8592164,4.0,12.0,15.25
8592164,4.0,13.0,16.75
8592164,4.0,14.0,16.0
8592164,4.0,15.0,19.0
8592164,4.0,16.0,18.5
8592164,4.0,17.0,17.0
8592164,4.0,18.0,17.0
8592164,4.0,19.0,18.0
8592164,4.0,20.0,15.5
8592164,4.0,21.0,11.0
8592164,4.0,22.0,9.0
8592164,4.0,23.0,9.0
8592164,5.0,0.0,4.75
8592164,5.0,5.0,8.0
8592164,5.0,6.0,9.0
8592164,5.0,7.0,11.0
8592164,5.0,8.0,13.0
8592164,5.0,9.0,18.0
8592164,5.0,10.0,16.0
8592164,5.0,11.0,17.0
8592164,5.0,12.0,17.0
8592164,5.0,13.0,16.25
8592164,5.0,14.0,15.75
8592164,5.0,15.0,17.0
8592164,5.0,16.0,16.5
8592164,5.0,17.0,16.5
8592164,5.0,18.0,17.0
8592164,5.0,19.0,15.0
8592164,5.0,20.0,13.0
8592164,5.0,21.0,11.0
8592164,5.0,22.0,9.0
8592164,5.0,23.0,9.0
8592164,6.0,0.0,5.0
8592164,6.0,5.0,8.0
8592164,6.0,6.0,8.0
8592164,6.0,7.0,10.0
8592164,6.0,8.0,9.0
8592164,6.0,9.0,11.0
8592164,6.0,10.0,13.0
8592164,6.0,11.0,13.0
8592164,6.0,12.0,13.0
8592164,6.0,13.0,13.0
8592164,6.0,14.0,13.0
8592164,6.0,15.0,13.0
8592164,6.0,16.0,12.75
8592164,6.0,17.0,13.0
8592164,6.0,18.0,13.0
8592164,6.0,19.0,13.0
8592164,6.0,20.0,13.0
8592164,6.0,21.0,11.0
8592164,6.0,22.0,9.0
8592164,6.0,23.0,9.0
8592167,0.0,0.0,5.0
8592167,0.0,5.0,7.0
8592167,0.0,6.0,16.25
8592167,0.0,7.0,17.75
8592167,0.0,8.0,17.0
8592167,0.0,9.0,16.75
8592167,0.0,10.0,15.5
8592167,0.0,11.0,15.25
8592167,0.0,12.0,14.75
8592167,0.0,13.0,14.5
8592167,0.0,14.0,15.75
8592167,0.0,15.0,16.0
8592167,0.0,16.0,17.0
8592167,0.0,17.0,15.5
8592167,0.0,18.0,16.25
8592167,0.0,19.0,17.0
8592167,0.0,20.0,13.0
8592167,0.0,21.0,10.0
8592167,0.0,22.0,8.0
8592167,0.0,23.0,8.0
8592167,1.0,0.0,5.0
8592167,1.0,5.0,6.5
8592167,1.0,6.0,16.25
8592167,1.0,7.0,17.75
8592167,1.0,8.0,17.0
8592167,1.0,9.0,16.75
8592167,1.0,10.0,15.0
8592167,1.0,11.0,15.25
8592167,1.0,12.0,14.25
8592167,1.0,13.0,14.5
8592167,1.0,14.0,16.25
8592167,1.0,15.0,16.25
8592167,1.0,16.0,17.0
8592167,1.0,17.0,15.75
8592167,1.0,18.0,15.75
8592167,1.0,19.0,17.0
8592167,1.0,20.0,13.0
8592167,1.0,21.0,10.0
8592167,1.0,22.0,8.0
8592167,1.0,23.0,8.0
8592167,2.0,0.0,5.0
8592167,2.0,5.0,7.0
8592167,2.0,6.0,16.5
8592167,2.0,7.0,17.75
8592167,2.0,8.0,17.0
8592167,2.0,9.0,16.75
8592167,2.0,10.0,15.5
8592167,2.0,11.0,15.25
8592167,2.0,12.0,14.75
8592167,2.0,13.0,14.5
8592167,2.0,14.0,16.25
8592167,2.0,15.0,16.25
8592167,2.0,16.0,16.5
8592167,2.0,17.0,15.0
8592167,2.0,18.0,15.5
8592167,2.0,19.0,16.5
8592167,2.0,20.0,12.5
8592167,2.0,21.0,10.0
8592167,2.0,22.0,8.0
8592167,2.0,23.0,8.0
8592167,3.0,0.0,5.0
8592167,3.0,5.0,7.0
8592167,3.0,6.0,15.5
8592167,3.0,7.0,17.75
8592167,3.0,8.0,17.0
8592167,3.0,9.0,16.75
8592167,3.0,10.0,15.5
8592167,3.0,11.0,15.25
8592167,3.0,12.0,14.75
8592167,3.0,13.0,14.5
8592167,3.0,14.0,16.0
8592167,3.0,15.0,16.0
8592167,3.0,16.0,17.0
8592167,3.0,17.0,15.75
8592167,3.0,18.0,16.0
8592167,3.0,19.0,14.5
8592167,3.0,20.0,13.0
8592167,3.0,21.0,10.0
8592167,3.0,22.0,8.0
8592167,3.0,23.0,8.0
8592167,4.0,0.0,5.0
8592167,4.0,5.0,7.0
8592167,4.0,6.0,16.5
8592167,4.0,7.0,17.75
8592167,4.0,8.0,17.0
8592167,4.0,9.0,16.75
8592167,4.0,10.0,15.0
8592167,4.0,11.0,15.25
8592167,4.0,12.0,14.75
8592167,4.0,13.0,14.5
8592167,4.0,14.0,16.25
8592167,4.0,15.0,16.25
8592167,4.0,16.0,16.75
8592167,4.0,17.0,15.5
8592167,4.0,18.0,14.5
8592167,4.0,19.0,16.5
8592167,4.0,20.0,13.0
8592167,4.0,21.0,10.0
8592167,4.0,22.0,8.0
8592167,4.0,23.0,8.0
8592167,5.0,0.0,4.75
8592167,5.0,5.0,7.0
8592167,5.0,6.0,8.0
8592167,5.0,7.0,10.0
8592167,5.0,8.0,13.0
8592167,5.0,9.0,16.0
8592167,5.0,10.0,16.0
8592167,5.0,11.0,16.0
8592167,5.0,12.0,16.0
8592167,5.0,13.0,15.5
8592167,5.0,14.0,14.5
8592167,5.0,15.0,16.0
8592167,5.0,16.0,15.75
8592167,5.0,17.0,15.5
8592167,5.0,18.0,16.0
8592167,5.0,19.0,13.0
8592167,5.0,20.0,12.0
8592167,5.0,21.0,10.0
8592167,5.0,22.0,8.0
8592167,5.0,23.0,8.0
8592167,6.0,0.0,5.0
8592167,6.0,5.0,7.0
8592167,6.0,6.0,8.0
8592167,6.0,7.0,9.0
8592167,6.0,8.0,7.0
8592167,6.0,9.0,11.0
8592167,6.0,10.0,11.0
8592167,6.0,11.0,12.0
8592167,6.0,12.0,12.0
8592167,6.0,13.0,12.0
8592167,6.0,14.0,12.0
8592167,6.0,15.0,12.0
8592167,6.0,16.0,11.75
8592167,6.0,17.0,12.0
8592167,6.0,18.0,12.0
8592167,6.0,19.0,12.0
8592167,6.0,20.0,11.0
8592167,6.0,21.0,11.0
8592167,6.0,22.0,8.0
8592167,6.0,23.0,8.0
8592168,0.0,0.0,3.0
8592168,0.0,5.0,5.75
8592168,0.0,6.0,7.0
8592168,0.0,7.0,7.0
8592168,0.0,8.0,7.75
8592168,0.0,9.0,5.5
8592168,0.0,10.0,6.0
8592168,0.0,11.0,6.0
8592168,0.0,12.0,5.75
8592168,0.0,13.0,6.0
8592168,0.0,14.0,6.75
8592168,0.0,15.0,6.0
8592168,0.0,16.0,6.0
8592168,0.0,17.0,6.0
8592168,0.0,18.0,6.0
8592168,0.0,19.0,7.0
8592168,0.0,20.0,6.0
8592168,0.0,21.0,5.0
8592168,0.0,22.0,4.0
8592168,0.0,23.0,4.0
8592168,1.0,0.0,3.0
8592168,1.0,5.0,5.75
8592168,1.0,6.0,7.0
8592168,1.0,7.0,7.0
